date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:36:26	42633/42633	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:12%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/24/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/24/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/25/)
16:36:27	15942/15942	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:13%20GMT	https://gyrosco.pe/aprilzero/helix/places/2004/7/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2004/7/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2004/8/)
16:36:27	26501/26501	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:13%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2004/7/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2004/7/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2004/8/)
16:36:27	53450/53450	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:14%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/23/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/23/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/24/)
16:36:28	15942/15942	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:14%20GMT	https://gyrosco.pe/aprilzero/helix/places/2004/6/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2004/6/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2004/7/)
16:36:28	26208/26208	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:14%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2004/6/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2004/6/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2004/7/)
16:36:29	49595/49595	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:15%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/22/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/22/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/23/)
16:36:29	15941/15941	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:16%20GMT	https://gyrosco.pe/aprilzero/helix/places/2004/5/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2004/5/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2004/6/)
16:36:29	26500/26500	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:16%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2004/5/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2004/5/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2004/6/)
16:36:30	46792/46792	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:16%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/21/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/21/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/22/)
16:36:30	242/242	---M--	200	added ('OK')	image/png	etag:%22aca96c36c5dfd998f9ced538387da84d%22	https://ss3.4sqi.net/img/categories_v2/shops/spa_32.png	C:/Users/ADMIN/Desktop/Brain/ss3.4sqi.net/img/categories_v2/shops/spa_32.png	(from https://gyrosco.pe/aprilzero/helix/2021/7/21/)
16:36:31	15943/15943	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:17%20GMT	https://gyrosco.pe/aprilzero/helix/places/2004/4/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2004/4/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2004/5/)
16:36:31	26209/26209	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:17%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2004/4/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2004/4/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2004/5/)
16:36:31	48577/48577	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:18%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/20/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/20/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/21/)
16:36:32	15943/15943	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:18%20GMT	https://gyrosco.pe/aprilzero/helix/places/2004/3/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2004/3/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2004/4/)
16:36:32	26460/26460	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:18%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2004/3/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2004/3/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2004/4/)
16:36:32	40719/40719	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:19%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/19/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/19/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/20/)
16:36:33	25961/25961	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:20%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2004/2/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2004/2/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2004/3/)
16:36:33	15946/15946	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:20%20GMT	https://gyrosco.pe/aprilzero/helix/places/2004/2/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2004/2/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2004/3/)
16:36:34	49355/49355	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:20%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/18/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/18/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/19/)
16:36:35	15946/15946	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:21%20GMT	https://gyrosco.pe/aprilzero/helix/places/2004/1/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2004/1/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2004/2/)
16:36:35	26505/26505	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:21%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2004/1/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2004/1/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2004/2/)
16:36:35	48860/48860	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:21%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/17/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/17/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/18/)
16:36:35	303/303	---M--	200	added ('OK')	image/png	etag:%22d0c6cf78c45c4bc851c99d32c9336597%22	https://ss3.4sqi.net/img/categories_v2/food/steakhouse_32.png	C:/Users/ADMIN/Desktop/Brain/ss3.4sqi.net/img/categories_v2/food/steakhouse_32.png	(from https://gyrosco.pe/aprilzero/helix/2021/7/17/)
16:36:35	227/227	---M--	200	added ('OK')	image/png	etag:%22762c7add163394f6861648e6736b8721%22	https://ss3.4sqi.net/img/categories_v2/education/lab_32.png	C:/Users/ADMIN/Desktop/Brain/ss3.4sqi.net/img/categories_v2/education/lab_32.png	(from https://gyrosco.pe/aprilzero/helix/2021/7/17/)
16:36:36	26495/26495	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:23%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2003/12/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2003/12/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2004/1/)
16:36:36	15967/15967	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:23%20GMT	https://gyrosco.pe/aprilzero/helix/places/2003/12/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2003/12/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2004/1/)
16:36:36	47711/47711	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:23%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/16/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/16/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/17/)
16:36:36	258/258	---M--	200	added ('OK')	image/png	etag:%227d73c956062c3dc5c2d495b679c4a597%22	https://ss3.4sqi.net/img/categories_v2/food/argentinian_32.png	C:/Users/ADMIN/Desktop/Brain/ss3.4sqi.net/img/categories_v2/food/argentinian_32.png	(from https://gyrosco.pe/aprilzero/helix/2021/7/16/)
16:36:37	15968/15968	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:24%20GMT	https://gyrosco.pe/aprilzero/helix/places/2003/11/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2003/11/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2003/12/)
16:36:37	26286/26286	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:24%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2003/11/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2003/11/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2003/12/)
16:36:38	40026/40026	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:24%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/15/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/15/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/16/)
16:36:38	26494/26494	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:25%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2003/10/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2003/10/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2003/11/)
16:36:38	15966/15966	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:25%20GMT	https://gyrosco.pe/aprilzero/helix/places/2003/10/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2003/10/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2003/11/)
16:36:39	43273/43273	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:25%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/14/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/14/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/15/)
16:36:39	356/356	---M--	200	added ('OK')	image/png	etag:%2259264f34c7d2d272a22461e3ebcf5278%22	https://ss3.4sqi.net/img/categories_v2/food/seafood_32.png	C:/Users/ADMIN/Desktop/Brain/ss3.4sqi.net/img/categories_v2/food/seafood_32.png	(from https://gyrosco.pe/aprilzero/helix/2021/7/14/)
16:36:40	15948/15948	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:26%20GMT	https://gyrosco.pe/aprilzero/helix/places/2003/9/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2003/9/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2003/10/)
16:36:40	26214/26214	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:26%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2003/9/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2003/9/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2003/10/)
16:36:40	46908/46908	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:27%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/13/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/13/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/14/)
16:36:41	26503/26503	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:28%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2003/8/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2003/8/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2003/9/)
16:36:41	15944/15944	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:28%20GMT	https://gyrosco.pe/aprilzero/helix/places/2003/8/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2003/8/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2003/9/)
16:36:41	48553/48553	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:28%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/12/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/12/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/13/)
16:36:42	15942/15942	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:29%20GMT	https://gyrosco.pe/aprilzero/helix/places/2003/7/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2003/7/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2003/8/)
16:36:42	26459/26459	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:29%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2003/7/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2003/7/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2003/8/)
16:36:43	46456/46456	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:29%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/11/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/11/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/12/)
16:36:43	230/230	---M--	200	added ('OK')	image/png	etag:%227a18c2a2ee908b2d3b52b4dfccf8b5e4%22	https://ss3.4sqi.net/img/categories_v2/education/cafeteria_32.png	C:/Users/ADMIN/Desktop/Brain/ss3.4sqi.net/img/categories_v2/education/cafeteria_32.png	(from https://gyrosco.pe/aprilzero/helix/2021/7/11/)
16:36:44	15942/15942	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:30%20GMT	https://gyrosco.pe/aprilzero/helix/places/2003/6/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2003/6/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2003/7/)
16:36:44	26208/26208	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:30%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2003/6/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2003/6/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2003/7/)
16:36:44	51788/51788	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:31%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/10/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/10/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/11/)
16:36:44	336/336	---M--	200	added ('OK')	image/png	etag:%225fb0b41d95ea19cfb549bb20df67763e%22	https://ss3.4sqi.net/img/categories_v2/parks_outdoors/default_32.png	C:/Users/ADMIN/Desktop/Brain/ss3.4sqi.net/img/categories_v2/parks_outdoors/default_32.png	(from https://gyrosco.pe/aprilzero/helix/2021/7/10/)
16:36:45	15941/15941	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:32%20GMT	https://gyrosco.pe/aprilzero/helix/places/2003/5/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2003/5/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2003/6/)
16:36:45	26500/26500	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:32%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2003/5/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2003/5/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2003/6/)
16:36:46	46989/46989	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:32%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/9/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/9/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/10/)
16:36:47	15943/15943	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:33%20GMT	https://gyrosco.pe/aprilzero/helix/places/2003/4/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2003/4/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2003/5/)
16:36:47	26209/26209	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:33%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2003/4/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2003/4/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2003/5/)
16:36:47	48584/48584	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:34%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/8/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/8/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/9/)
16:36:48	15943/15943	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:34%20GMT	https://gyrosco.pe/aprilzero/helix/places/2003/3/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2003/3/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2003/4/)
16:36:48	26502/26502	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:34%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2003/3/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2003/3/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2003/4/)
16:36:48	46126/46126	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:35%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/7/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/7/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/8/)
16:36:49	15946/15946	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:35%20GMT	https://gyrosco.pe/aprilzero/helix/places/2003/2/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2003/2/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2003/3/)
16:36:49	25710/25710	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:36%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2003/2/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2003/2/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2003/3/)
16:36:50	48638/48638	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:36%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/6/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/6/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/7/)
16:36:51	26463/26463	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:37%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2003/1/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2003/1/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2003/2/)
16:36:51	53904/53904	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:37%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/5/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/5/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/6/)
16:36:51	15946/15946	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:37%20GMT	https://gyrosco.pe/aprilzero/helix/places/2003/1/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2003/1/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2003/2/)
16:36:51	302/302	---M--	200	added ('OK')	image/png	etag:%22938df3a456c62751253b0cdca24ec1b7%22	https://ss3.4sqi.net/img/categories_v2/travel/boat_32.png	C:/Users/ADMIN/Desktop/Brain/ss3.4sqi.net/img/categories_v2/travel/boat_32.png	(from https://gyrosco.pe/aprilzero/helix/2021/7/5/)
16:36:51	438/438	---M--	200	added ('OK')	image/png	etag:%226e57618926d948668c22618818c916e9%22	https://ss3.4sqi.net/img/categories_v2/parks_outdoors/divespot_32.png	C:/Users/ADMIN/Desktop/Brain/ss3.4sqi.net/img/categories_v2/parks_outdoors/divespot_32.png	(from https://gyrosco.pe/aprilzero/helix/2021/7/5/)
16:36:52	15967/15967	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:39%20GMT	https://gyrosco.pe/aprilzero/helix/places/2002/12/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2002/12/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2003/1/)
16:36:52	26495/26495	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:39%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2002/12/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2002/12/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2003/1/)
16:36:52	49592/49592	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:39%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/4/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/4/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/5/)
16:36:53	15968/15968	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:39%20GMT	https://gyrosco.pe/aprilzero/helix/places/2002/11/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2002/11/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2002/12/)
16:36:53	26286/26286	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:40%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2002/11/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2002/11/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2002/12/)
16:36:54	52474/52474	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:40%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/3/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/3/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/4/)
16:36:55	26494/26494	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:41%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2002/10/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2002/10/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2002/11/)
16:36:55	15966/15966	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:41%20GMT	https://gyrosco.pe/aprilzero/helix/places/2002/10/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2002/10/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2002/11/)
16:36:55	50504/50504	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:42%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/2/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/2/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/3/)
16:36:56	26214/26214	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:42%20GMT	https://gyrosco.pe/aprilzero/helix/fitness/2002/9/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/fitness/2002/9/index.html	(from https://gyrosco.pe/aprilzero/helix/fitness/2002/10/)
16:36:56	15948/15948	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:42%20GMT	https://gyrosco.pe/aprilzero/helix/places/2002/9/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2002/9/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2002/10/)
16:36:56	46375/46375	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:43%20GMT	https://gyrosco.pe/aprilzero/helix/2021/7/1/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/2021/7/1/index.html	(from https://gyrosco.pe/aprilzero/helix/2021/7/2/)
16:36:57	238/238	---M--	200	added ('OK')	image/png	etag:%2289661130c42fe72e7c6766c6bc614872%22	https://ss3.4sqi.net/img/categories_v2/food/tapas_32.png	C:/Users/ADMIN/Desktop/Brain/ss3.4sqi.net/img/categories_v2/food/tapas_32.png	(from https://gyrosco.pe/aprilzero/helix/2021/7/1/)
16:36:57	15944/15944	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2011:05:44%20GMT	https://gyrosco.pe/aprilzero/helix/places/2002/8/	C:/Users/ADMIN/Desktop/Brain/gyrosco.pe/aprilzero/helix/places/2002/8/index.html	(from https://gyrosco.pe/aprilzero/helix/places/2002/9/)
